	round	batch	sent_id	sentence
333	2	0	t33	"Warming temperatures in Pacific Ocean waters off the coast of North America over the past century closely follow natural changes in the wind, not the increases in greenhouse gases related to global warming."
334	2	0	t34	Global warming is a major problem and deserving of our urgent attention.
335	2	0	t35	The weeds that produce many allergens have adapted the best to an atmosphere that is chock-full of carbon dioxide.
336	2	0	t36	"Europe’s financial losses related to flooding, which now total about 4.9 billion euros a year, could increase almost 380% to 23.5 billion euros by 2050."
337	2	0	t37	"Climate scientists themselves are increasingly outspoken about explaining that global warming is shifting the odds in favor of more heat waves, severe storms, and other weather extremes."
338	2	0	t38	A mini ice age could hit UK by 2030.
339	2	0	t39	"Global emissions will continue to rise at a torrid pace over the next quarter century, reaching 45.5 billion metric tons in 2040—more than double the amount recorded in 1998 and enough, in the view of most scientists, to turn our planet into a living hell."
340	2	1	t0	I’ve heard Al Gore talk about global warming so much that I’m starting to think that his mouth is the leading source of all that supposedly deadly carbon dioxide.
341	2	1	t1	Today the world's leading scientific experts collectively reinforced what mother nature has made clear — that we need to undergo an urgent and rapid transformation to a global clean energy economy.
342	2	1	t2	"Glaciers and sea ice may have been melting, but eventually Earth would move into an intense cooling pattern again."
343	2	1	t3	"If human CO2 emissions are a primary driver of global temperatures, it wouldn't make sense for temperatures to drop or stay stagnate while humanity only continues to increase its CO2 output."
344	2	1	t4	"The carbon footprint generated would be equivalent to leaving a low-energy light bulb switched on for 220 years, or the average household energy consumption for two years."
345	2	1	t5	The threat to human health from climate change is so great that it could undermine the last 50 years of gains in developments in global health.
346	2	1	t6	Rising sea levels – caused by global warming – significantly increase the threat of giant killer waves.
347	2	1	t7	"Any stabilization of surface temperatures in recent years is an indication of a ""hiatus"" of global warming, not an end to global warming."
348	2	1	t8	Fossil fuels receive several types of subsidies.
349	2	1	t9	Antarctica glacier could collapse within decades and “ sink cities ” after the discovery of a 300-meter doomsday cavity lurking below the ice block.
350	2	1	t10	"Sea levels in the Chesapeake Bay are rising at twice the rate of the national average, due to geological sinking and climate change."
351	2	1	t11	The polar icecaps are melting faster than we thought they would; seas are rising faster than we thought they would.
352	2	1	t12	Sea levels could rise six meters (20 feet) with the melting of the Antarctic and Greenland ice sheets.
353	2	1	t13	"No matter what happens with climate change, the economics of fossil fuel production are likely to stay favorable for the foreseeable future."
354	2	1	t14	"The sea level has been rising since the end of the last Ice Age, starting about 14,000 years ago as the continental and mountain glaciers have melted and sea water has expanded with the overall warming."
355	2	1	t15	"The world is on the brink of the “ largest bubble ever ” in finance, because of the undisclosed value of high-carbon assets on companies’ balance sheets, and investment managers who fail to take account of the risks are failing in their fiduciary duty to shareholders and investors."
356	2	1	t16	Global warming is worse than terrorism.
357	2	1	t17	Global warming causes increased human lifespans.
358	2	1	t18	"I’m from a coal state, so I believe that if there’s going to be a future for coal it has to be one that deals with carbon pollution, with climate change."
359	2	1	t19	Each of us emits about two pounds of carbon dioxide a day.
360	2	1	t20	The National Oceanic and Atmosphere Association fudged numbers to support the agenda of global warming.
361	2	1	t21	Scientists have been trying to get people to wake up to the dangers that lie ahead in rising seas due to climate change.
362	2	1	t22	"In a Monday story about the logistics of the rescue, the Times completely ignores the Global Warming angle."
363	2	1	t23	"In other words, to the extent the public believes in the theory humans are responsible for global warming."
364	2	1	t24	"If biochar are added to 10 percent of global cropland, biochar would store 29 billion tons of carbon dioxide."
365	2	1	t25	"Many of the world’s remaining fossil fuel resources must be left unexploited if the climate is not to be put in danger, and prominent scientific and political leaders are increasingly calling for this to be recognized."
366	2	1	t26	A far more likely contender for the cause of the glacier melt is the Atlantic Multi-Decadal Oscillation.
367	2	1	t27	Global warming would raise average annual temperatures nationwide 2 degrees by 2020.
368	2	1	t28	This says no more about the validity of global warming theory than Einstein’s having shagged Marilyn Monroe says about the validity of his theory of relativity.
369	2	1	t29	"Without additional measures to contain emissions, global temperatures will rise about 5 degrees to 7 degrees Fahrenheit by 2100 compared to current levels."
370	2	1	t30	"Because of a rising tide of fossil fuel consumption, he added, “ carbon emissions are currently projected to rise by 29 percent by 2030."
371	2	1	t31	The evidence shows “ a fundamental shift in the Earth’s plants ” and that global plant growth should be a central goal for the human race.
372	2	1	t32	"The latest Intergovernmental Panel on Climate Change predictions (of a maximum just under three foot ocean rise by the end of the century) may turn out to be wildly optimistic, if the Greenland ice sheet breaks up."
373	2	1	t33	"Global warming, unsurprisingly, is bad news for snowpack."
374	2	1	t34	An ice-free Arctic Ocean would not freeze again.
375	2	1	t35	A new Ice Age is coming.
376	2	1	t36	Permafrost soils are warming even faster than Arctic air temperatures — as much as 2.7 to 4.5 degrees Fahrenheit (1.5 to 2.5 degrees Celsius) in just the past 30 years.
377	2	1	t37	The world is on the verge of collapse because of humans’ use of fossil fuels.
378	2	1	t38	Global warming could spell disaster for the state’s water supply.
379	2	1	t39	Glacier melt in Iceland will cause more volcanoes everywhere.
380	2	2	t0	"A large-scale transition to renewable sources of energy would require five to 20 times more land than prior studies have shown, and expanding wind farms would actually warm the continental U.S. more than carbon emissions in the short term."
381	2	2	t1	"The Houston storm surge is half a foot higher than it would have been just decades ago, meaning far more flooding and destruction."
382	2	2	t2	The U.S. needs to “ maintain its seat at the table ” in the global climate-change fight.
383	2	2	t3	Right now we’re facing a man-made disaster on a global scale.
384	2	2	t4	The Kemper County Energy Facility is possible to go on burning the dirtiest of fossil fuels and still make the cuts in carbon dioxide emissions needed to avoid a climate catastrophe.
